study_accession	sample_accession	experiment_accession	run_accession	omics	library_strategy	library_layout	processing_layout	fastq_structure	fastq_role	file_index	filename	fastq_ftp	fastq_md5	fastq_bytes
PRJNA749145	SAMN20355393	SRX11527333	SRR15221383	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR15221383_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR152/083/SRR15221383/SRR15221383_2.fastq.gz	cb6a29ec85bca2ea2d0be51b4eddb555	253280310
PRJNA749145	SAMN20355393	SRX11527331	SRR15221385	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR15221385_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR152/085/SRR15221385/SRR15221385_1.fastq.gz	5e0b4b13b36097ec33fead7e5777aa7f	252339986
PRJNA749145	SAMN20355393	SRX11527331	SRR15221385	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR15221385_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR152/085/SRR15221385/SRR15221385_2.fastq.gz	0b840314deef9217a4a27f0c31e812fc	250077076
PRJNA749145	SAMN20355395	SRX11527326	SRR15221390	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR15221390_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR152/090/SRR15221390/SRR15221390_1.fastq.gz	eef28ddc850dd0bc25e1e50b37036499	292983868
PRJNA749145	SAMN20355395	SRX11527326	SRR15221390	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR15221390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR152/090/SRR15221390/SRR15221390_2.fastq.gz	f87c9205959133cbaf2a2bf22d15885d	293443107
PRJNA749145	SAMN20355395	SRX11527323	SRR15221393	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR15221393_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR152/093/SRR15221393/SRR15221393_1.fastq.gz	8788da34c79db77c7c363acf518f2f10	306408872
PRJNA749145	SAMN20355395	SRX11527323	SRR15221393	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR15221393_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR152/093/SRR15221393/SRR15221393_2.fastq.gz	71fbc0fc8d6faac0f6b9430bae96b6c3	307223447
PRJNA763926	SAMN21462896	SRX12214016	SRR15923892	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR15923892_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/092/SRR15923892/SRR15923892_1.fastq.gz	7f02a1bf0d21ef0d3b48fd9ed23e09e0	1291998428
PRJNA763926	SAMN21462896	SRX12214016	SRR15923892	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR15923892_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/092/SRR15923892/SRR15923892_2.fastq.gz	bbb4bb13f649a70b49aff88860375d88	1337211976
PRJNA763926	SAMN21462896	SRX12214008	SRR15923900	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR15923900_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/000/SRR15923900/SRR15923900_1.fastq.gz	9f2095a3a5dc4d06d835386840c2b8a8	1327464184
PRJNA763926	SAMN21462896	SRX12214008	SRR15923900	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR15923900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR159/000/SRR15923900/SRR15923900_2.fastq.gz	a7a9a90b226e419e69bf980392ee0d48	1473203999
PRJNA778050	SAMN22901735	SRX12995938	SRR16796943	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR16796943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/043/SRR16796943/SRR16796943.fastq.gz	d0e608d1be9aa0e7e88533389153ee5a	1325950680
PRJNA778050	SAMN22901729	SRX12995910	SRR16796971	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR16796971.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/071/SRR16796971/SRR16796971.fastq.gz	bb5c0bd88b54d655fee8484b54bfe11d	1506718552
PRJNA766998	SAMN23296634	SRX13171157	SRR16980328	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR16980328_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/028/SRR16980328/SRR16980328_1.fastq.gz	0acd8db100fb3ea205010f3599e21148	1748355725
PRJNA766998	SAMN23296634	SRX13171157	SRR16980328	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR16980328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/028/SRR16980328/SRR16980328_2.fastq.gz	3bd7d61538b5e7b39c4d7662e5b5ab30	1758294166
PRJNA766998	SAMN23296634	SRX13171147	SRR16980338	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR16980338_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/038/SRR16980338/SRR16980338_1.fastq.gz	5b81dae43c64ce39ff5f05dc79d73061	1576246959
PRJNA766998	SAMN23296634	SRX13171147	SRR16980338	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR16980338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/038/SRR16980338/SRR16980338_2.fastq.gz	bde5c89ae40740b433407feab73439fb	1584108650
PRJNA766998	SAMN23296634	SRX13171146	SRR16980339	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR16980339_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/039/SRR16980339/SRR16980339_1.fastq.gz	be9142c3f77521b8fbe06edcaf90c36f	1999395883
PRJNA766998	SAMN23296634	SRX13171146	SRR16980339	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR16980339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/039/SRR16980339/SRR16980339_2.fastq.gz	49d7d818f85eca96a8009ad789b4cbd7	2009541303
PRJNA766998	SAMN23296634	SRX13171144	SRR16980341	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR16980341_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/041/SRR16980341/SRR16980341_1.fastq.gz	afb27a732996b3934e62bf0096acff0f	3478177086
PRJNA766998	SAMN23296634	SRX13171144	SRR16980341	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR16980341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/041/SRR16980341/SRR16980341_2.fastq.gz	72dd1ceb0788c62345e432a1edcdf54f	3488960498
PRJNA766998	SAMN23296634	SRX13171137	SRR16980348	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR16980348_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/048/SRR16980348/SRR16980348_1.fastq.gz	bb300630cb54e32efffb96476d56dd0e	1011327360
PRJNA766998	SAMN23296634	SRX13171137	SRR16980348	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR16980348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/048/SRR16980348/SRR16980348_2.fastq.gz	3a7a3bf72f6be0636b1ce10924362533	1014784408
PRJNA766998	SAMN23296634	SRX13171129	SRR16980356	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR16980356_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/056/SRR16980356/SRR16980356_1.fastq.gz	ccbde5505fef3d8c88da22f85dc710c6	2306562188
PRJNA766998	SAMN23296634	SRX13171129	SRR16980356	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR16980356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/056/SRR16980356/SRR16980356_2.fastq.gz	5413bd7c368e39524b311be24b4d43ef	2314791067
PRJNA766998	SAMN23296634	SRX13171123	SRR16980362	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR16980362_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/062/SRR16980362/SRR16980362_1.fastq.gz	a1e650e8ad6089aae2c32aaebe6169bd	2258610832
PRJNA766998	SAMN23296634	SRX13171123	SRR16980362	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR16980362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/062/SRR16980362/SRR16980362_2.fastq.gz	063e5d4a8a5f006595f1a8e83015d214	2265234404
PRJNA766998	SAMN23296634	SRX13171122	SRR16980363	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR16980363_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/063/SRR16980363/SRR16980363_1.fastq.gz	cef18af1912ec0f887c0902bc8f968c4	2260186882
PRJNA766998	SAMN23296634	SRX13171122	SRR16980363	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR16980363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/063/SRR16980363/SRR16980363_2.fastq.gz	f0e3bec02a7cd7e37ddbca1416546515	2269595257
PRJNA766998	SAMN23296634	SRX13171116	SRR16980369	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR16980369_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/069/SRR16980369/SRR16980369_1.fastq.gz	e284e3f8035015dbec5480defd9209c2	2134859746
PRJNA766998	SAMN23296634	SRX13171116	SRR16980369	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR16980369_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/069/SRR16980369/SRR16980369_2.fastq.gz	fe0200cc9a2ce8be65a09e11459acfc4	2142745719
PRJNA766998	SAMN23296634	SRX13171113	SRR16980372	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR16980372_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/072/SRR16980372/SRR16980372_1.fastq.gz	55c3512907552bb8162fcf8bb4a53698	2270271152
PRJNA766998	SAMN23296634	SRX13171113	SRR16980372	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR16980372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/072/SRR16980372/SRR16980372_2.fastq.gz	13b686b8e0ac9be6d713a94eae0938f8	2279167979
PRJNA785251	SAMN23551696	SRX13273392	SRR17085234	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085234.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/034/SRR17085234/SRR17085234.fastq.gz	134e4ad3b8b8c09ff272c3f764e0672d	139640367
PRJNA785251	SAMN23551696	SRX13273392	SRR17085236	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085236.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/036/SRR17085236/SRR17085236.fastq.gz	8dba9d6b129ddb5a98647ab511823c10	50861693
PRJNA785251	SAMN23551696	SRX13273392	SRR17085238	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085238.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/038/SRR17085238/SRR17085238.fastq.gz	7fa458a6383e996e8d173fe4c530f89e	141583600
PRJNA785251	SAMN23551698	SRX13273390	SRR17085249	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085249.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/049/SRR17085249/SRR17085249.fastq.gz	9a032e1d8bffe1cd6fcb8b8baec38c7b	118738165
PRJNA785251	SAMN23551701	SRX13273387	SRR17085265	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085265.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/065/SRR17085265/SRR17085265.fastq.gz	1b450c045e7af285168549ad4290461d	139051447
PRJNA785251	SAMN23551704	SRX13273384	SRR17085280	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085280.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/080/SRR17085280/SRR17085280.fastq.gz	d66a3dbf00bb729be4a12ad2a617058f	64123568
PRJNA785251	SAMN23551705	SRX13273383	SRR17085284	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085284.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/084/SRR17085284/SRR17085284.fastq.gz	53476e50c512ce042f439da7081424cf	137166688
PRJNA785251	SAMN23551705	SRX13273383	SRR17085285	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085285.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/085/SRR17085285/SRR17085285.fastq.gz	ef2d895bfda4d73eb4b23d233f1df340	139676112
PRJNA785251	SAMN23551707	SRX13273381	SRR17085300	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085300.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/000/SRR17085300/SRR17085300.fastq.gz	4dc111e809259e3a0dcc57ff2298d1d9	140344969
PRJNA785251	SAMN23551707	SRX13273381	SRR17085301	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085301.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/001/SRR17085301/SRR17085301.fastq.gz	79c77872e0de11531573be15d62f2c54	63080065
PRJNA785251	SAMN23551708	SRX13273380	SRR17085307	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085307.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/007/SRR17085307/SRR17085307.fastq.gz	1f590e7acf86b0fc99209844ece22641	46660746
PRJNA785251	SAMN23551690	SRX13273379	SRR17085312	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085312.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/012/SRR17085312/SRR17085312.fastq.gz	d917718f1e2f876641ed35c6e84dfbd1	139395530
PRJNA785251	SAMN23551691	SRX13273378	SRR17085319	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085319.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/019/SRR17085319/SRR17085319.fastq.gz	787d2d7f083d248e3dfa4801a8549e53	20154397
PRJNA785251	SAMN23551692	SRX13273377	SRR17085322	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085322.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/022/SRR17085322/SRR17085322.fastq.gz	990ccc311620145fccdeeca1beac140d	23715869
PRJNA785251	SAMN23551694	SRX13273375	SRR17085336	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085336.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/036/SRR17085336/SRR17085336.fastq.gz	fc75567a7301d1d12279b3955f939c85	139127968
PRJNA785251	SAMN23551695	SRX13273374	SRR17085338	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085338.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/038/SRR17085338/SRR17085338.fastq.gz	ff9b6572343fb5be34dcafc090dc911a	139006611
PRJNA785251	SAMN23551695	SRX13273374	SRR17085340	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085340.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/040/SRR17085340/SRR17085340.fastq.gz	b42e286a587e125f669c17c2d6afc3c0	44694693
PRJNA810994	SAMN26308029	SRX14311064	SRR18163655	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR18163655.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR181/055/SRR18163655/SRR18163655.fastq.gz	d5c8fbe97642d288e91cb60126f2eeaf	3269504864
PRJNA810994	SAMN26308031	SRX14311062	SRR18163657	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR18163657.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR181/057/SRR18163657/SRR18163657.fastq.gz	5eafbd40a268d02b29fb3bd58fc8ab21	3387987109
PRJNA810994	SAMN26308032	SRX14311061	SRR18163658	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR18163658.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR181/058/SRR18163658/SRR18163658.fastq.gz	92b135f02f9f9e9930dbdfeddc9b4272	3812680287
PRJNA810994	SAMN26308035	SRX14311058	SRR18163661	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR18163661.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR181/061/SRR18163661/SRR18163661.fastq.gz	cfa92780f4f8f8a3e3dbc8381b34ba11	3341049182
PRJNA810994	SAMN26308037	SRX14311056	SRR18163663	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR18163663.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR181/063/SRR18163663/SRR18163663.fastq.gz	eab3cea8f72a48d20114833c934e7e69	3370292368
PRJNA810994	SAMN26308043	SRX14311050	SRR18163669	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR18163669.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR181/069/SRR18163669/SRR18163669.fastq.gz	c930c1a3bc9713f34cae7e94581f04bb	3871227053
PRJNA820638	SAMN27019295	SRX14633664	SRR18502232	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR18502232_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR185/032/SRR18502232/SRR18502232_1.fastq.gz	f0dbc445fc3847c2c0f1b0aa564b8470	1868340859
PRJNA820638	SAMN27019295	SRX14633664	SRR18502232	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR18502232_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR185/032/SRR18502232/SRR18502232_2.fastq.gz	9c237ea155134553fc4d0201f9675b48	1919334502
PRJNA820638	SAMN27019299	SRX14633660	SRR18502236	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR18502236_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR185/036/SRR18502236/SRR18502236_1.fastq.gz	4c9e40774b43dc2dfc2c0b9681920d6e	1638518867
PRJNA820638	SAMN27019299	SRX14633660	SRR18502236	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR18502236_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR185/036/SRR18502236/SRR18502236_2.fastq.gz	fe6ab458be70014446053a04117bd911	1676621922
PRJNA839086	SAMN28495776	SRX15316776	SRR19256299	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR19256299_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/099/SRR19256299/SRR19256299_1.fastq.gz	ba175e69a04880969701abc592ca7f15	1191286851
PRJNA839086	SAMN28495776	SRX15316776	SRR19256299	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR19256299_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/099/SRR19256299/SRR19256299_2.fastq.gz	42b3e470bbf732103c673477c492f905	1193047216
PRJNA839086	SAMN28495780	SRX15316772	SRR19256303	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR19256303_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/003/SRR19256303/SRR19256303_1.fastq.gz	18ef104200aebed090efbaa2e67847bd	1175859700
PRJNA839086	SAMN28495780	SRX15316772	SRR19256303	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR19256303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/003/SRR19256303/SRR19256303_2.fastq.gz	42a41866d27ac15040d55585b64daecf	1179020978
PRJNA839086	SAMN28495781	SRX15316771	SRR19256304	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR19256304_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/004/SRR19256304/SRR19256304_1.fastq.gz	b596f3b485b835b36616d6c025c6ca99	1145200886
PRJNA839086	SAMN28495781	SRX15316771	SRR19256304	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR19256304_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/004/SRR19256304/SRR19256304_2.fastq.gz	c3d11ef27fb46f055a24b6888ef34aeb	1147559764
PRJNA865478	SAMN30113683	SRX16790169	SRR20770297	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR20770297.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR207/097/SRR20770297/SRR20770297.fastq.gz	7f268c7938bf23eddd0b68be679ea649	1909331888
PRJNA896947	SAMN31573491	SRX18122731	SRR22143448	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR22143448_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR221/048/SRR22143448/SRR22143448_1.fastq.gz	c488aa4d3a58a80f33becf436c119a05	1524127016
PRJNA896947	SAMN31573491	SRX18122731	SRR22143448	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR22143448_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR221/048/SRR22143448/SRR22143448_2.fastq.gz	f51232f64eea792adda65118ae20c907	1564061650
PRJNA899862	SAMN31670980	SRX18223560	SRR22246871	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR22246871_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/071/SRR22246871/SRR22246871_1.fastq.gz	2717de593a944d2688c91ee9d3983bfe	2053347981
PRJNA899862	SAMN31670980	SRX18223560	SRR22246871	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR22246871_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/071/SRR22246871/SRR22246871_2.fastq.gz	d04b3b5aa27c0027d909a257f56c48a3	2096178845
PRJNA899862	SAMN31670981	SRX18223559	SRR22246872	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR22246872_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/072/SRR22246872/SRR22246872_1.fastq.gz	a3a0afa98030fa540f3463e7f6fbdae2	1667885803
PRJNA899862	SAMN31670981	SRX18223559	SRR22246872	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR22246872_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/072/SRR22246872/SRR22246872_2.fastq.gz	200a11f587bed94795c5a75022e3333d	1668210870
PRJNA899862	SAMN31670998	SRX18223542	SRR22246889	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR22246889_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/089/SRR22246889/SRR22246889_1.fastq.gz	a93bd6aa9b32efe345199b04961483ca	1561483818
PRJNA899862	SAMN31670998	SRX18223542	SRR22246889	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR22246889_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/089/SRR22246889/SRR22246889_2.fastq.gz	7164cbd3d477190f0b220a90fccdd1b1	1588502719
PRJNA899862	SAMN31670999	SRX18223541	SRR22246890	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR22246890_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/090/SRR22246890/SRR22246890_1.fastq.gz	de36146fcc108cee03c9b773203e4f41	1569280135
PRJNA899862	SAMN31670999	SRX18223541	SRR22246890	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR22246890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/090/SRR22246890/SRR22246890_2.fastq.gz	f169b3c53cf782c6cf0218f9af51c011	1569821796
PRJNA899862	SAMN31670976	SRX18223537	SRR22246894	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR22246894_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/094/SRR22246894/SRR22246894_1.fastq.gz	ea94fb8bd4941d4ad3a8de4a10af6b29	1693511846
PRJNA899862	SAMN31670976	SRX18223537	SRR22246894	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR22246894_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/094/SRR22246894/SRR22246894_2.fastq.gz	834dc99a45733d30f043c66d4cfe8fb0	1693884935
PRJNA899862	SAMN31670977	SRX18223536	SRR22246895	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR22246895_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/095/SRR22246895/SRR22246895_1.fastq.gz	b2d9f837af1427e73906b379d98ba70b	1920663886
PRJNA899862	SAMN31670977	SRX18223536	SRR22246895	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR22246895_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/095/SRR22246895/SRR22246895_2.fastq.gz	684c0ab6caf4b92ff51e9209b42c457e	1973406672
PRJNA899862	SAMN31671005	SRX18223532	SRR22246899	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR22246899_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/099/SRR22246899/SRR22246899_1.fastq.gz	32fe7f042ea77ba08f3ee7e0a7ff6e05	1298301007
PRJNA899862	SAMN31671005	SRX18223532	SRR22246899	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR22246899_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/099/SRR22246899/SRR22246899_2.fastq.gz	4769ede8c6ab32491913cb684a87a044	1298186547
PRJNA899862	SAMN31671006	SRX18223531	SRR22246900	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR22246900_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/000/SRR22246900/SRR22246900_1.fastq.gz	e49b0d0e6bc371c73c4228a4fe0d1f54	1218803280
